system:index,LST_Day_1km_max,LST_Day_1km_median,LST_Day_1km_min,LST_Day_1km_stdDev,modis_time,pixel_count,.geo
2012_06_19,38.150000000000034,21.49000000000001,19.390000000000043,4.770204599214521,1340064000000,35,
2012_06_20,42.25000000000006,25.610000000000014,21.390000000000043,5.85870250140762,1340150400000,40,
2012_06_21,43.610000000000014,28.240000000000038,23.730000000000018,5.474679534000166,1340236800000,40,
2012_06_22,,,,,1340323200000,0,
2012_06_23,13.870000000000005,13.870000000000005,13.870000000000005,0.0,1340409600000,1,
2012_06_24,18.470000000000027,18.470000000000027,18.470000000000027,0.0,1340496000000,1,
2012_06_25,21.430000000000007,18.99000000000001,18.53000000000003,1.2725826757686967,1340582400000,3,
2012_06_26,20.670000000000016,20.670000000000016,20.670000000000016,0.0,1340668800000,1,
2012_06_27,23.79000000000002,19.05000000000001,14.310000000000002,4.740000000000006,1340755200000,2,
2012_06_28,39.29000000000002,24.58000000000004,18.33000000000004,5.9122306212095115,1340841600000,28,
2012_06_29,39.35000000000002,19.130000000000052,13.910000000000025,6.427411053794698,1340928000000,23,
2012_06_30,30.610000000000014,21.150000000000034,16.77000000000004,4.995940126890953,1341014400000,13,
2012_07_01,20.99000000000001,20.370000000000005,19.890000000000043,0.39383245168475955,1341100800000,5,
2012_07_02,38.99000000000001,29.930000000000035,25.390000000000043,3.435572004775884,1341187200000,40,
2012_07_03,42.23000000000002,26.970000000000056,21.190000000000055,6.784052173213977,1341273600000,24,
2012_07_04,42.97000000000003,29.26000000000002,23.430000000000007,4.925517003320473,1341360000000,40,
2012_07_05,43.610000000000014,26.80000000000004,21.730000000000018,6.580415545389224,1341446400000,32,
2012_07_06,46.710000000000036,28.150000000000034,25.450000000000045,5.885386648301007,1341532800000,40,
2012_07_07,44.97000000000003,31.170000000000016,25.470000000000027,5.338921776264328,1341619200000,39,
2012_07_08,51.05000000000001,28.590000000000032,25.450000000000045,6.550816241154851,1341705600000,39,
2012_07_09,42.75000000000006,31.390000000000043,28.110000000000014,3.602001067096396,1341792000000,37,
2012_07_10,51.49000000000001,31.53000000000003,25.910000000000025,7.552611623300598,1341878400000,33,
2012_07_11,45.150000000000034,33.650000000000034,29.110000000000014,3.9115884763307096,1341964800000,35,
2012_07_12,48.55000000000001,30.630000000000024,25.79000000000002,6.5726744936897585,1342051200000,32,
2012_07_13,47.49000000000001,31.010000000000048,26.930000000000007,5.679255087523459,1342137600000,37,
2012_07_14,39.610000000000014,30.130000000000052,25.53000000000003,4.994408776936681,1342224000000,17,
2012_07_15,47.35000000000002,31.53000000000003,24.77000000000004,6.150610448474934,1342310400000,15,
2012_07_16,31.650000000000034,25.350000000000023,23.03000000000003,3.6419896881909124,1342396800000,3,
2012_07_17,39.150000000000034,39.150000000000034,39.150000000000034,0.0,1342483200000,1,
2012_07_18,35.77000000000004,28.52000000000004,23.910000000000025,2.941130210238966,1342569600000,18,
2012_07_19,,,,,1342656000000,0,
2012_07_20,36.33000000000004,26.670000000000016,22.53000000000003,3.79602795799605,1342742400000,27,
2012_07_21,45.59000000000003,27.220000000000027,22.950000000000045,6.558266844220301,1342828800000,40,
2012_07_22,47.170000000000016,28.310000000000002,23.210000000000036,6.240247344176546,1342915200000,39,
2012_07_23,42.170000000000016,27.610000000000014,24.650000000000034,5.659655065771278,1343001600000,39,
2012_07_24,48.81,27.58000000000004,24.950000000000045,6.633429279038049,1343088000000,40,
2012_07_25,39.210000000000036,29.870000000000033,26.79000000000002,3.366393653210174,1343174400000,34,
2012_07_26,49.710000000000036,27.590000000000032,24.99000000000001,6.926247420075279,1343260800000,38,
2012_07_27,40.110000000000014,29.610000000000042,26.650000000000034,3.5548347602962393,1343347200000,34,
2012_07_28,45.23000000000002,27.670000000000016,24.950000000000045,6.401178820007647,1343433600000,35,
2012_07_29,46.650000000000034,29.670000000000016,25.610000000000014,5.704203363458143,1343520000000,37,
2012_07_30,43.09000000000003,26.950000000000045,23.710000000000036,6.360353722845033,1343606400000,31,
2012_07_31,46.63000000000005,28.02000000000004,24.53000000000003,6.561349699302965,1343692800000,36,
2012_08_01,41.97000000000003,30.50000000000003,26.49000000000001,3.8362728812453017,1343779200000,34,
2012_08_02,47.93000000000001,27.950000000000045,24.890000000000043,6.735107410927795,1343865600000,35,
2012_08_03,44.43000000000001,31.670000000000016,27.750000000000057,4.525288347035214,1343952000000,37,
2012_08_04,50.83000000000004,28.26000000000002,26.250000000000057,7.59004659184883,1344038400000,34,
2012_08_05,47.49000000000001,29.650000000000034,25.450000000000045,5.654758073141974,1344124800000,31,
2012_08_06,45.93000000000001,27.970000000000027,24.77000000000004,6.73626949183794,1344211200000,30,
2012_08_07,44.910000000000025,28.230000000000018,23.77000000000004,6.024356325434497,1344297600000,27,
2012_08_08,31.510000000000048,31.510000000000048,31.510000000000048,0.0,1344384000000,1,
2012_08_09,48.99000000000001,27.510000000000048,25.710000000000036,7.0620416280225795,1344470400000,33,
2012_08_10,35.950000000000045,29.950000000000017,28.110000000000014,2.5658679276654284,1344556800000,30,
2012_08_11,46.97000000000003,27.370000000000005,24.210000000000036,6.940982271580782,1344643200000,33,
2012_08_12,46.25000000000006,34.03000000000003,28.77000000000004,4.4606116122880035,1344729600000,38,
2012_08_13,34.75000000000006,28.870000000000033,24.810000000000002,3.8954131680734405,1344816000000,8,
2012_08_14,28.55000000000001,28.55000000000001,28.55000000000001,0.0,1344902400000,1,
2012_08_15,32.63000000000005,29.960000000000036,24.750000000000057,3.023208376690042,1344988800000,6,
2012_08_16,43.950000000000045,30.210000000000036,24.750000000000057,6.61438696168379,1345075200000,17,
2012_08_17,39.190000000000055,29.07000000000002,25.05000000000001,3.3810836325966043,1345161600000,28,
2012_08_18,41.77000000000004,31.840000000000032,23.27000000000004,7.567673941766314,1345248000000,6,
2012_08_19,42.650000000000034,32.110000000000014,27.150000000000034,3.830653033490987,1345334400000,33,
2012_08_20,44.49000000000001,26.950000000000045,23.55000000000001,6.4054746029383764,1345420800000,30,
2012_08_21,42.01000000000005,28.52000000000004,24.430000000000007,4.6866694927481936,1345507200000,34,
2012_08_22,40.39000000000004,28.07000000000005,23.27000000000004,5.433223912655202,1345593600000,27,
2012_08_23,40.170000000000016,29.370000000000005,23.090000000000032,5.461497104025947,1345680000000,27,
2012_08_24,39.83000000000004,28.57000000000002,23.53000000000003,4.930475794034018,1345766400000,30,
2012_08_25,42.910000000000025,31.06000000000003,22.010000000000048,6.616413227723899,1345852800000,20,
2012_08_26,30.950000000000045,26.08000000000004,22.190000000000055,2.9360576789084956,1345939200000,14,
2012_08_27,39.83000000000004,37.51000000000005,21.07000000000005,8.350606099093774,1346025600000,3,
2012_08_28,34.79000000000002,24.53000000000003,20.310000000000002,3.8010116996437397,1346112000000,26,
2012_08_29,38.25000000000006,24.29000000000002,20.910000000000025,5.757868161047116,1346198400000,25,
2012_08_30,41.59000000000003,27.110000000000042,22.970000000000027,5.0503721645043465,1346284800000,40,
2012_08_31,37.710000000000036,24.810000000000002,20.010000000000048,5.570754913094713,1346371200000,31,
2012_09_01,40.39000000000004,24.53000000000003,19.870000000000005,5.821992582710481,1346457600000,26,
2012_09_02,37.33000000000004,26.950000000000017,23.150000000000034,4.263040904096519,1346544000000,40,
2012_09_03,44.75000000000006,24.940000000000026,22.05000000000001,6.392763481527195,1346630400000,38,
2012_09_04,39.650000000000034,29.55000000000001,26.110000000000014,4.04573986377841,1346716800000,39,
2012_09_05,41.75000000000006,24.950000000000045,21.99000000000001,5.987844363781492,1346803200000,31,
2012_09_06,40.31,28.360000000000014,22.710000000000036,4.791824243936193,1346889600000,34,
2012_09_07,43.49000000000001,26.51000000000002,21.410000000000025,6.045261444925285,1346976000000,32,
2012_09_08,42.81,27.00000000000003,22.710000000000036,5.548108008063251,1347062400000,36,
2012_09_09,36.170000000000016,23.55000000000001,20.890000000000043,4.036612496043342,1347148800000,19,
2012_09_10,39.59000000000003,23.82000000000005,20.810000000000002,5.309211654762093,1347235200000,18,
2012_09_11,31.430000000000007,24.730000000000018,22.05000000000001,2.4669211120833765,1347321600000,21,
2012_09_12,41.43000000000001,26.29000000000002,20.310000000000002,6.710232057740478,1347408000000,29,
2012_09_13,40.59000000000003,29.29000000000002,23.630000000000052,4.15756022624395,1347494400000,39,
2012_09_14,,,,,1347580800000,0,
2012_09_15,39.07000000000005,25.79000000000002,20.430000000000007,4.842759423566996,1347667200000,31,
2012_09_16,37.670000000000016,26.49000000000001,20.110000000000014,4.868299651645948,1347753600000,29,
2012_09_17,42.05000000000001,25.480000000000047,20.99000000000001,5.693778064740409,1347840000000,34,
2012_09_18,36.150000000000034,25.930000000000007,22.29000000000002,4.201598628813658,1347926400000,33,
2012_09_19,42.85000000000002,25.30000000000004,21.470000000000027,6.060662570697062,1348012800000,34,
2012_09_20,38.85000000000002,30.110000000000042,24.470000000000027,3.7255811422710434,1348099200000,38,
2012_09_21,40.99000000000001,27.590000000000032,20.710000000000036,6.134448639724789,1348185600000,23,
2012_09_22,34.690000000000055,25.630000000000024,21.750000000000057,3.495963958624307,1348272000000,30,
2012_09_23,29.850000000000023,23.810000000000002,19.870000000000005,3.8042060503434216,1348358400000,7,
2012_09_24,30.650000000000034,22.27000000000004,19.77000000000004,4.161005487459333,1348444800000,6,
2012_09_25,28.250000000000057,23.410000000000025,18.930000000000007,3.1917305259059727,1348531200000,8,
2012_09_26,37.85000000000002,23.110000000000014,20.110000000000014,6.253016313568317,1348617600000,13,
2012_09_27,32.47000000000003,23.680000000000007,21.590000000000032,2.9379012917387306,1348704000000,20,
2012_09_28,37.170000000000016,20.590000000000032,18.55000000000001,5.836239370200876,1348790400000,27,
2012_09_29,20.230000000000018,18.430000000000035,17.49000000000001,1.0044276977463282,1348876800000,4,
2012_09_30,37.110000000000014,21.870000000000033,18.870000000000005,5.206675795505848,1348963200000,36,
2012_10_01,38.23000000000002,24.930000000000007,21.150000000000034,4.53459374519096,1349049600000,39,
2012_10_02,35.410000000000025,23.090000000000032,19.390000000000043,4.5841195058086495,1349136000000,37,
2012_10_03,33.49000000000001,21.880000000000052,18.55000000000001,4.707397027748913,1349222400000,22,
2012_10_04,25.890000000000043,19.930000000000007,17.83000000000004,2.244515290411025,1349308800000,15,
2012_10_05,32.83000000000004,17.53000000000003,17.210000000000036,6.609205701141408,1349395200000,9,
2012_10_06,29.79000000000002,22.03000000000003,17.850000000000023,2.3910218513138277,1349481600000,29,
2012_10_07,28.370000000000005,17.27000000000004,16.630000000000052,4.048294173387806,1349568000000,7,
2012_10_08,26.450000000000045,19.250000000000057,17.410000000000025,2.7714122569406228,1349654400000,23,
2012_10_09,29.090000000000032,17.160000000000025,15.890000000000043,3.912193189958224,1349740800000,12,
2012_10_10,31.410000000000025,19.480000000000018,16.350000000000023,4.619549808379499,1349827200000,36,
2012_10_11,27.27000000000004,19.890000000000043,15.550000000000011,3.449420588061213,1349913600000,31,
2012_10_12,29.370000000000005,18.03000000000003,15.050000000000011,4.167756870707929,1350000000000,30,
2012_10_13,16.950000000000045,16.49000000000001,14.730000000000018,0.787650779216275,1350086400000,8,
2012_10_14,27.090000000000032,17.480000000000018,14.550000000000011,4.527595633691497,1350172800000,6,
2012_10_15,,,,,1350259200000,0,
2012_10_16,17.630000000000052,15.420000000000016,14.630000000000052,0.6664126237729457,1350345600000,22,
2012_10_17,20.430000000000007,16.890000000000043,14.390000000000043,1.5052698272607072,1350432000000,31,
2012_10_18,24.55000000000001,16.81000000000003,12.53000000000003,3.475235625726844,1350518400000,36,
2012_10_19,6.510000000000048,6.510000000000048,6.510000000000048,0.0,1350604800000,1,
2012_10_20,12.810000000000002,12.710000000000036,12.03000000000003,0.34653843782313154,1350691200000,3,
2012_10_21,19.110000000000014,12.590000000000032,11.79000000000002,2.2820564888235766,1350777600000,11,
2012_10_22,,,,,1350864000000,0,
2012_10_23,7.2900000000000205,7.2900000000000205,7.2900000000000205,0.0,1350950400000,1,
2012_10_24,,,,,1351036800000,0,
2012_10_25,8.230000000000018,7.670000000000016,7.110000000000014,0.5600000000000008,1351123200000,2,
2012_10_26,2.4700000000000273,2.4700000000000273,2.4700000000000273,0.0,1351209600000,1,
2012_10_27,,,,,1351296000000,0,
2012_10_28,13.750000000000057,12.130000000000052,4.470000000000027,4.053462717233269,1351382400000,5,
2012_10_29,19.190000000000055,13.140000000000043,11.250000000000057,2.077866634315097,1351468800000,40,
2012_10_30,,,,,1351555200000,0,
2012_10_31,13.370000000000005,10.190000000000055,10.190000000000055,1.2412896519346224,1351641600000,8,
2012_11_01,16.150000000000034,9.630000000000052,8.410000000000025,1.953686648042028,1351728000000,39,
2012_11_02,,,,,1351814400000,0,
2012_11_03,0.25000000000005684,0.25000000000005684,0.25000000000005684,0.0,1351900800000,1,
2012_11_04,13.350000000000023,8.03000000000003,5.930000000000007,1.8770680592495304,1351987200000,23,
2012_11_05,17.650000000000034,12.220000000000027,8.950000000000045,2.07904058401947,1352073600000,40,
2012_11_06,22.810000000000002,12.620000000000033,10.690000000000055,3.2591285645092207,1352160000000,40,
2012_11_07,8.07000000000005,8.07000000000005,6.630000000000052,0.5760000000000018,1352246400000,5,
2012_11_08,,,,,1352332800000,0,
2012_11_09,,,,,1352419200000,0,
2012_11_10,,,,,1352505600000,0,
2012_11_11,,,,,1352592000000,0,
2012_11_12,,,,,1352678400000,0,
2012_11_13,,,,,1352764800000,0,
2012_11_14,8.970000000000027,7.730000000000018,6.090000000000032,0.8531099811179824,1352851200000,37,
2012_11_15,10.850000000000023,3.170000000000016,1.6900000000000546,1.707779646831799,1352937600000,37,
2012_11_16,,,,,1353024000000,0,
2012_11_17,,,,,1353110400000,0,
2012_11_18,,,,,1353196800000,0,
2012_11_19,,,,,1353283200000,0,
2012_11_20,,,,,1353369600000,0,
2012_11_21,,,,,1353456000000,0,
2012_11_22,3.170000000000016,1.8100000000000023,-0.7699999999999818,1.0310449943662132,1353542400000,39,
2012_11_23,2.3100000000000023,1.3500000000000227,1.150000000000034,0.4048593720183738,1353628800000,9,
2012_11_24,9.210000000000036,5.2000000000000455,4.03000000000003,1.2283973298570838,1353715200000,40,
2012_11_25,11.710000000000036,8.410000000000025,5.9500000000000455,1.3845591356095857,1353801600000,40,
2012_11_26,7.490000000000009,5.100000000000051,4.190000000000055,0.9287254707393269,1353888000000,40,
2012_11_27,,,,,1353974400000,0,
2012_11_28,,,,,1354060800000,0,
2012_11_29,3.910000000000025,3.340000000000032,0.7300000000000182,0.8727478953792394,1354147200000,18,
2012_11_30,,,,,1354233600000,0,
2012_12_01,,,,,1354320000000,0,
2012_12_02,4.8700000000000045,3.7100000000000364,2.2900000000000205,0.592921205182912,1354406400000,21,
2012_12_03,1.990000000000009,1.0500000000000398,-1.9499999999999886,1.2717660511622813,1354492800000,6,
2012_12_04,,,,,1354579200000,0,
2012_12_05,8.450000000000045,4.730000000000018,3.090000000000032,1.285162548283375,1354665600000,35,
2012_12_06,0.9900000000000091,0.4900000000000091,-0.06999999999999318,0.3093477008157672,1354752000000,10,
2012_12_07,-0.38999999999998636,-1.42999999999995,-2.1899999999999977,0.5025870571353795,1354838400000,8,
2012_12_08,,,,,1354924800000,0,
2012_12_09,4.3700000000000045,3.0600000000000307,1.990000000000009,0.4959193482815488,1355011200000,40,
2012_12_10,3.650000000000034,2.390000000000043,-0.1099999999999568,0.9625170430552095,1355097600000,38,
2012_12_11,,,,,1355184000000,0,
2012_12_12,,,,,1355270400000,0,
2012_12_13,1.330000000000041,0.4600000000000364,-1.0499999999999545,0.5963862366033236,1355356800000,36,
2012_12_14,,,,,1355443200000,0,
2012_12_15,,,,,1355529600000,0,
2012_12_16,,,,,1355616000000,0,
2012_12_17,-2.5499999999999545,-2.659999999999968,-2.769999999999982,0.11000000000000908,1355702400000,2,
2012_12_18,,,,,1355788800000,0,
2012_12_19,,,,,1355875200000,0,
2012_12_20,,,,,1355961600000,0,
2012_12_21,,,,,1356048000000,0,
2012_12_22,-3.569999999999993,-4.849999999999966,-5.409999999999968,0.47438573782824084,1356134400000,38,
2012_12_23,,,,,1356220800000,0,
2012_12_24,-1.9499999999999886,-5.729999999999961,-9.25,2.5080173629007967,1356307200000,31,
2012_12_25,,,,,1356393600000,0,
2012_12_26,,,,,1356480000000,0,
2012_12_27,,,,,1356566400000,0,
2012_12_28,,,,,1356652800000,0,
2012_12_29,,,,,1356739200000,0,
2012_12_30,,,,,1356825600000,0,
2012_12_31,-10.889999999999986,-12.369999999999976,-13.769999999999982,0.7898398024791238,1356912000000,18,
2013_01_01,-10.029999999999973,-12.369999999999976,-14.909999999999968,2.3910457962991876,1356998400000,4,
2013_01_02,-9.189999999999998,-10.609999999999957,-12.149999999999977,0.6430135330471901,1357084800000,39,
2013_01_03,-6.949999999999989,-7.75,-8.42999999999995,0.35119474654382954,1357171200000,40,
2013_01_04,-15.589999999999975,-15.589999999999975,-15.589999999999975,0.0,1357257600000,1,
2013_01_05,,,,,1357344000000,0,
2013_01_06,,,,,1357430400000,0,
2013_01_07,,,,,1357516800000,0,
2013_01_08,-1.5499999999999545,-2.7099999999999795,-3.909999999999968,0.43753285590912555,1357603200000,40,
2013_01_09,,,,,1357689600000,0,
2013_01_10,,,,,1357776000000,0,
2013_01_11,-6.96999999999997,-7.489999999999952,-7.949999999999989,0.40033319456007155,1357862400000,3,
2013_01_12,,,,,1357948800000,0,
2013_01_13,-17.789999999999964,-17.789999999999964,-17.789999999999964,0.0,1358035200000,1,
2013_01_14,-11.529999999999973,-11.529999999999973,-11.529999999999973,0.0,1358121600000,1,
2013_01_15,,,,,1358208000000,0,
2013_01_16,-7.329999999999984,-8.449999999999989,-10.609999999999957,0.6261611214375955,1358294400000,40,
2013_01_17,-6.769999999999982,-10.309999999999945,-11.909999999999968,1.0995606079575246,1358380800000,39,
2013_01_18,-6.849999999999966,-8.479999999999961,-9.949999999999989,0.6160349016086841,1358467200000,40,
2013_01_19,-3.829999999999984,-6.239999999999981,-7.92999999999995,0.8354757626646117,1358553600000,40,
2013_01_20,-7.449999999999989,-9.559999999999974,-11.029999999999973,0.700039998857203,1358640000000,40,
2013_01_21,-3.7899999999999636,-5.379999999999967,-6.289999999999964,0.4601727936330012,1358726400000,40,
2013_01_22,-4.789999999999964,-9.70999999999998,-10.989999999999952,1.0867021139093165,1358812800000,32,
2013_01_23,,,,,1358899200000,0,
2013_01_24,,,,,1358985600000,0,
2013_01_25,,,,,1359072000000,0,
2013_01_26,,,,,1359158400000,0,
2013_01_27,,,,,1359244800000,0,
2013_01_28,,,,,1359331200000,0,
2013_01_29,-2.7299999999999613,-3.169999999999959,-4.1299999999999955,0.3092543699062719,1359417600000,28,
2013_01_30,,,,,1359504000000,0,
2013_01_31,0.21000000000003638,-1.9199999999999875,-3.409999999999968,0.9826951460142686,1359590400000,40,
2013_02_01,2.2100000000000364,-0.2799999999999727,-0.9699999999999704,0.7332366602946152,1359676800000,40,
2013_02_02,,,,,1359763200000,0,
2013_02_03,2.7700000000000387,-0.029999999999972715,-1.089999999999975,0.906544952001828,1359849600000,40,
2013_02_04,,,,,1359936000000,0,
2013_02_05,,,,,1360022400000,0,
2013_02_06,3.7700000000000387,0.9000000000000057,0.25000000000005684,0.9071547552650527,1360108800000,40,
2013_02_07,,,,,1360195200000,0,
2013_02_08,1.0100000000000477,-3.8699999999999477,-4.329999999999984,2.009325481072916,1360281600000,6,
2013_02_09,-0.5099999999999909,-2.7199999999999704,-3.829999999999984,0.9566214788199192,1360368000000,38,
2013_02_10,3.830000000000041,0.1400000000000432,-1.4099999999999682,1.111439494529506,1360454400000,40,
2013_02_11,3.57000000000005,1.5500000000000398,-0.20999999999997954,0.9898439270915439,1360540800000,40,
2013_02_12,4.770000000000039,0.6500000000000341,-0.30999999999994543,1.0632571244996074,1360627200000,31,
2013_02_13,5.750000000000057,1.910000000000025,0.8500000000000227,1.3867075214334155,1360713600000,40,
2013_02_14,6.830000000000041,1.5300000000000296,0.6100000000000136,1.4188825227665,1360800000000,39,
2013_02_15,8.810000000000002,2.55000000000004,1.3900000000000432,1.989320487000522,1360886400000,40,
2013_02_16,6.2900000000000205,-0.009999999999990905,-2.4899999999999523,1.4894817979071007,1360972800000,37,
2013_02_17,6.470000000000027,1.2400000000000375,0.35000000000002274,1.7129915352972407,1361059200000,40,
2013_02_18,,,,,1361145600000,0,
2013_02_19,,,,,1361232000000,0,
2013_02_20,-3.329999999999984,-3.329999999999984,-3.329999999999984,0.0,1361318400000,1,
2013_02_21,0.910000000000025,-2.3699999999999477,-2.8699999999999477,1.179446322987554,1361404800000,19,
2013_02_22,,,,,1361491200000,0,
2013_02_23,-0.5299999999999727,-1.2899999999999636,-1.509999999999991,0.3739376062036727,1361577600000,15,
2013_02_24,3.230000000000018,-0.7299999999999613,-2.2899999999999636,1.4481702085419972,1361664000000,38,
2013_02_25,2.830000000000041,-0.3699999999999477,-1.5299999999999727,0.9001825755979435,1361750400000,27,
2013_02_26,3.910000000000025,-1.6499999999999773,-4.5499999999999545,2.235707438373815,1361836800000,40,
2013_02_27,,,,,1361923200000,0,
2013_02_28,,,,,1362009600000,0,
2013_03_01,15.170000000000016,5.640000000000043,2.430000000000007,2.842431177706859,1362096000000,40,
2013_03_02,,,,,1362182400000,0,
2013_03_03,9.330000000000041,3.0100000000000193,0.05000000000001137,3.2765445212906914,1362268800000,10,
2013_03_04,11.510000000000048,2.670000000000016,0.7300000000000182,2.249548889017895,1362355200000,35,
2013_03_05,,,,,1362441600000,0,
2013_03_06,,,,,1362528000000,0,
2013_03_07,0.7300000000000182,-1.4699999999999989,-2.1899999999999977,1.027018338038161,1362614400000,6,
2013_03_08,7.770000000000039,3.080000000000041,0.7500000000000568,1.753991569704025,1362700800000,38,
2013_03_09,11.050000000000011,2.8200000000000216,0.4700000000000273,2.800345692945783,1362787200000,40,
2013_03_10,13.390000000000043,3.3600000000000136,1.1900000000000546,2.9989564434983063,1362873600000,40,
2013_03_11,9.730000000000018,2.420000000000016,-1.7899999999999636,2.86703631337697,1362960000000,12,
2013_03_12,20.590000000000032,6.560000000000002,1.9500000000000455,5.002835570953736,1363046400000,40,
2013_03_13,,,,,1363132800000,0,
2013_03_14,,,,,1363219200000,0,
2013_03_15,20.57000000000005,13.54000000000002,8.330000000000041,2.848428996833174,1363305600000,40,
2013_03_16,0.9300000000000068,0.9300000000000068,0.9300000000000068,0.0,1363392000000,1,
2013_03_17,14.990000000000009,9.600000000000023,6.410000000000025,2.1762378342247253,1363478400000,36,
2013_03_18,19.49000000000001,10.610000000000042,7.730000000000018,2.9963651312882535,1363564800000,40,
2013_03_19,2.3100000000000023,2.3100000000000023,2.3100000000000023,0.0,1363651200000,1,
2013_03_20,9.490000000000009,7.100000000000051,6.310000000000002,0.9117516109116492,1363737600000,20,
2013_03_21,11.550000000000011,7.010000000000048,6.250000000000057,1.5353907124898178,1363824000000,25,
2013_03_22,-2.509999999999991,-2.509999999999991,-2.509999999999991,0.0,1363910400000,1,
2013_03_23,17.33000000000004,8.150000000000034,6.550000000000011,2.635487810633933,1363996800000,40,
2013_03_24,18.03000000000003,8.210000000000036,5.850000000000023,2.4962989093652084,1364083200000,35,
2013_03_25,18.150000000000034,7.520000000000039,4.330000000000041,3.9294520069333125,1364169600000,38,
2013_03_26,8.670000000000016,5.690000000000055,3.410000000000025,1.8150137740524146,1364256000000,12,
2013_03_27,,,,,1364342400000,0,
2013_03_28,,,,,1364428800000,0,
2013_03_29,24.190000000000055,14.910000000000025,11.770000000000039,2.833392136644735,1364515200000,40,
2013_03_30,30.630000000000052,16.02000000000004,11.810000000000002,4.94401415855578,1364601600000,40,
2013_03_31,,,,,1364688000000,0,
2013_04_01,,,,,1364774400000,0,
2013_04_02,,,,,1364860800000,0,
2013_04_03,,,,,1364947200000,0,
2013_04_04,11.390000000000043,9.910000000000025,9.03000000000003,0.6679758348745509,1365033600000,13,
2013_04_05,,,,,1365120000000,0,
2013_04_06,7.510000000000048,6.130000000000052,4.750000000000057,1.3799999999999957,1365206400000,2,
2013_04_07,,,,,1365292800000,0,
2013_04_08,11.29000000000002,6.820000000000022,4.3700000000000045,1.569189599761613,1365379200000,20,
2013_04_09,16.07000000000005,11.590000000000032,6.9500000000000455,2.6830561370152233,1365465600000,32,
2013_04_10,,,,,1365552000000,0,
2013_04_11,18.450000000000045,9.190000000000055,4.230000000000018,3.6599894207497314,1365638400000,25,
2013_04_12,27.170000000000016,15.06000000000003,11.630000000000052,3.5369614077623277,1365724800000,40,
2013_04_13,11.910000000000025,11.79000000000002,4.930000000000007,3.2624871221542437,1365811200000,3,
2013_04_14,,,,,1365897600000,0,
2013_04_15,,,,,1365984000000,0,
2013_04_16,1.2100000000000364,1.2100000000000364,1.2100000000000364,0.0,1366070400000,1,
2013_04_17,22.29000000000002,10.090000000000032,8.090000000000032,4.28766501233887,1366156800000,33,
2013_04_18,25.950000000000045,16.660000000000053,12.79000000000002,3.223066707345667,1366243200000,40,
2013_04_19,,,,,1366329600000,0,
2013_04_20,25.630000000000052,14.430000000000007,10.990000000000009,3.7438666843251776,1366416000000,40,
2013_04_21,26.090000000000032,13.490000000000009,10.370000000000005,4.093275253524703,1366502400000,39,
2013_04_22,28.810000000000002,15.490000000000038,11.950000000000045,4.695731146477615,1366588800000,40,
2013_04_23,25.57000000000005,19.230000000000018,14.930000000000007,2.7919148790122863,1366675200000,39,
2013_04_24,27.590000000000032,15.710000000000036,11.330000000000041,4.891395830821424,1366761600000,31,
2013_04_25,26.370000000000005,22.06000000000003,16.390000000000043,2.5485703835680145,1366848000000,20,
2013_04_26,36.450000000000045,21.27000000000004,17.810000000000002,5.034003351567225,1366934400000,39,
2013_04_27,34.73000000000002,21.31000000000003,18.49000000000001,4.259096588479815,1367020800000,40,
2013_04_28,11.810000000000002,11.810000000000002,11.810000000000002,0.0,1367107200000,1,
2013_04_29,,,,,1367193600000,0,
2013_04_30,26.690000000000055,17.690000000000055,15.710000000000036,3.160268330121274,1367280000000,28,
2013_05_01,30.750000000000057,18.82000000000002,13.830000000000041,6.363335186352956,1367366400000,14,
2013_05_02,33.870000000000005,21.850000000000023,17.890000000000043,4.1806286312938825,1367452800000,39,
2013_05_03,40.33000000000004,20.930000000000007,17.890000000000043,6.525206030537248,1367539200000,39,
2013_05_04,26.99000000000001,16.470000000000027,10.510000000000048,5.304930499385057,1367625600000,11,
2013_05_05,30.250000000000057,16.380000000000024,11.710000000000036,5.627809520586145,1367712000000,10,
2013_05_06,27.470000000000027,19.28000000000003,7.830000000000041,8.052432862185182,1367798400000,4,
2013_05_07,,,,,1367884800000,0,
2013_05_08,17.710000000000036,16.460000000000008,15.310000000000002,0.573745303657832,1367971200000,14,
2013_05_09,22.53000000000003,19.03000000000003,17.370000000000005,1.300686436886539,1368057600000,26,
2013_05_10,30.27000000000004,21.430000000000035,18.750000000000057,2.668803303479736,1368144000000,34,
2013_05_11,,,,,1368230400000,0,
2013_05_12,27.250000000000057,17.390000000000015,14.430000000000007,3.428295603328525,1368316800000,22,
2013_05_13,32.150000000000034,21.950000000000045,19.090000000000032,3.6405572829861192,1368403200000,39,
2013_05_14,32.85000000000002,21.720000000000027,18.750000000000057,4.252851719728807,1368489600000,40,
2013_05_15,,,,,1368576000000,0,
2013_05_16,,,,,1368662400000,0,
2013_05_17,17.650000000000034,17.02000000000004,14.670000000000016,1.1538630767989895,1368748800000,4,
2013_05_18,19.27000000000004,16.380000000000052,14.210000000000036,1.3665415974276,1368835200000,16,
2013_05_19,31.390000000000043,19.350000000000023,16.870000000000005,4.21144216414124,1368921600000,39,
2013_05_20,33.170000000000016,24.610000000000014,21.110000000000014,3.2988509742029963,1369008000000,40,
2013_05_21,26.430000000000007,16.980000000000047,15.590000000000032,3.834627672637217,1369094400000,14,
